Date,Adj Close,Return
2000-03-01 00:00:00+00:00,11879.9892578125,0.02539682459406367
2000-04-01 00:00:00+00:00,8385.875,-0.2941176277171047
2000-05-01 00:00:00+00:00,7760.6123046875,-0.0745614137239704
2000-06-01 00:00:00+00:00,7723.83349609375,-0.0047391632450876076
2000-07-01 00:00:00+00:00,7356.03076171875,-0.047619195126489045
2000-08-01 00:00:00+00:00,8091.6337890625,0.09999999336216403
2000-09-01 00:00:00+00:00,7356.03076171875,-0.09090908542327614
2000-10-01 00:00:00+00:00,7300.861328125,-0.007499891637329115
2000-11-01 00:00:00+00:00,6804.3291015625,-0.06801008870689218
2000-12-01 00:00:00+00:00,6804.3291015625,0.0
2001-01-01 00:00:00+00:00,9709.9609375,0.4270269401387816
2001-02-01 00:00:00+00:00,11065.10546875,0.13956230513929402
2001-03-01 00:00:00+00:00,11517.5830078125,0.04089229337581868
2001-04-01 00:00:00+00:00,10365.82421875,-0.10000004239441984
2001-05-01 00:00:00+00:00,10921.134765625,0.053571287256688915
2001-06-01 00:00:00+00:00,12628.20703125,0.15630905599646328
2001-07-01 00:00:00+00:00,11805.5224609375,-0.06514658559815101
2001-08-01 00:00:00+00:00,9502.005859375,-0.19512195323709314
2001-09-01 00:00:00+00:00,9337.4677734375,-0.01731614233590073
2001-10-01 00:00:00+00:00,9049.529296875,-0.030836891066077343
2001-11-01 00:00:00+00:00,10139.5869140625,0.12045462050318134
2001-12-01 00:00:00+00:00,10406.95703125,0.026368935880088706
2002-01-01 00:00:00+00:00,11928.9248046875,0.14624522508042803
2002-02-01 00:00:00+00:00,14438.1123046875,0.21034481657676385
2002-03-01 00:00:00+00:00,14067.90234375,-0.02564116091667379
2002-04-01 00:00:00+00:00,12196.2958984375,-0.13304090400826574
2002-05-01 00:00:00+00:00,9604.83984375,-0.2124789424811756
2002-06-01 00:00:00+00:00,10345.2578125,0.07708800779554914
2002-07-01 00:00:00+00:00,8432.5146484375,-0.18489081651994843
2002-08-01 00:00:00+00:00,8720.4560546875,0.03414656460790777
2002-09-01 00:00:00+00:00,6663.7451171875,-0.2358490111757926
2002-10-01 00:00:00+00:00,7321.8916015625,0.09876525479305509
2002-11-01 00:00:00+00:00,8741.0224609375,0.19382024982070978
2002-12-01 00:00:00+00:00,7836.06982421875,-0.10352938008829815
2003-01-01 00:00:00+00:00,7280.7578125,-0.07086613878840908
2003-02-01 00:00:00+00:00,7568.6982421875,0.03954814005667773
2003-03-01 00:00:00+00:00,7280.7578125,-0.03804358695165522
2003-04-01 00:00:00+00:00,9728.244140625,0.33615818451247237
2003-05-01 00:00:00+00:00,9645.9765625,-0.008456570058871349
2003-06-01 00:00:00+00:00,10119.0185546875,0.049040342273535265
2003-07-01 00:00:00+00:00,10365.82421875,0.024390276856264048
2003-08-01 00:00:00+00:00,12463.669921875,0.20238098378422786
2003-09-01 00:00:00+00:00,11229.6435546875,-0.0990098722866255
2003-10-01 00:00:00+00:00,13821.099609375,0.2307692173903213
2003-11-01 00:00:00+00:00,15589.873046875,0.12797631791179787
2003-12-01 00:00:00+00:00,15425.3349609375,-0.010554164581249248
2004-01-01 00:00:00+00:00,15877.0712890625,0.02928534967110652
2004-02-01 00:00:00+00:00,16146.1728515625,0.016949068099566977
2004-03-01 00:00:00+00:00,14172.75,-0.122222329074814
2004-04-01 00:00:00+00:00,12176.9052734375,-0.140822686250904
2004-05-01 00:00:00+00:00,12558.1357421875,0.03130766481214309
2004-06-01 00:00:00+00:00,12311.4560546875,-0.019643018085185204
2004-07-01 00:00:00+00:00,10965.9423828125,-0.10928956460537465
2004-08-01 00:00:00+00:00,11661.125,0.06339469905268658
2004-09-01 00:00:00+00:00,13903.6474609375,0.1923075570270878
2004-10-01 00:00:00+00:00,15204.3125,0.09354847659340737
2004-11-01 00:00:00+00:00,13477.5673828125,-0.11356943085637705
2004-12-01 00:00:00+00:00,15450.9892578125,0.1464227051475655
2005-01-01 00:00:00+00:00,21395.818359375,0.38475394697181664
2005-02-01 00:00:00+00:00,24272.7734375,0.13446342784380594
2005-03-01 00:00:00+00:00,24611.236328125,0.01394413751261303
2005-04-01 00:00:00+00:00,24514.52734375,-0.003929464700011209
2005-05-01 00:00:00+00:00,25868.38671875,0.05522681942897689
2005-06-01 00:00:00+00:00,25143.107421875,-0.028037283683767567
2005-07-01 00:00:00+00:00,27899.181640625,0.10961549710248475
2005-08-01 00:00:00+00:00,33266.265625,0.19237424428821948
2005-09-01 00:00:00+00:00,37521.25390625,0.1279070013212522
2005-10-01 00:00:00+00:00,32444.283203125,-0.13530919611082926
2005-11-01 00:00:00+00:00,35297.05859375,0.08792844559901458
2005-12-01 00:00:00+00:00,37182.79296875,0.0534246889154073
2006-01-01 00:00:00+00:00,35145.0234375,-0.05480410072913644
2006-02-01 00:00:00+00:00,38659.5234375,0.0999999333120376
2006-03-01 00:00:00+00:00,42174.0234375,0.09090903579506904
2006-04-01 00:00:00+00:00,45387.27734375,0.07619035710481592
2006-05-01 00:00:00+00:00,48801.375,0.07522146857130507
2006-06-01 00:00:00+00:00,53219.60546875,0.09053495867175876
2006-07-01 00:00:00+00:00,56734.1015625,0.06603762021147785
2006-08-01 00:00:00+00:00,61252.7421875,0.07964593605174364
2006-09-01 00:00:00+00:00,65771.390625,0.0737705493032137
2006-10-01 00:00:00+00:00,69536.9296875,0.05725193015865315
